text,aspects,polarities
"22,80 euro voor een visbrochette met 2 droge brokjes kabeljauw en 2 droge brokjes zalm vind ik ook nogal duur en eenvoudig.",['FOOD'],['negative']
Maar dit was zijn geld niet waardig.,['FOOD'],['negative']
Het kan beter.,['RESTAURANT'],['negative']
"Bij onze aankomst werden wij door de eigenaar, tot onze verbazing, op een ongelofelijke verbale manier aangepakt.",['SERVICE'],['negative']
Dan heeft hij ons nogmaals buitensporig en onbeleefd aangesproken zodat wij zelfs het menu niet hebben doorgenomen.,['SERVICE'],['negative']
Wij hebben het restaurant onmiddellijk verlaten om er nooit meer terug te komen.,['RESTAURANT'],['negative']
Spijtig genoeg kunnen we over de keuken geen oordeel vellen.,['FOOD'],['neutral']
Net terug van een totaal mislukt etentje in dit restaurant.,['RESTAURANT'],['negative']
"Groep van 8+4 kinderen binnen om 12u30 en hoofdgerecht, na simpele/lekkere garnaalkroket, om 14u45 ontvangen (alle kleinere tafels voor genomen incl. collega reca uitbaters uit Aalst die absolute prioriteit kregen).","['SERVICE', 'FOOD']","['negative', 'neutral']"
Slechte kwaliteit vlees (geprikte pseudo filetpur =>...,['FOOD'],['negative']
"Het restaurant is eigenlijk een veredeld café, waar men met een minimum aan personeel zowel mogelijk geld wil binnenrijven.",['RESTAURANT'],['negative']
Hier denkt de kelner dat hij god de vader is.,['SERVICE'],['negative']
"Zeker geen aanrader, er is beter voor veel minder geld te vinden in Gent.",['RESTAURANT'],['negative']
"De setting ziet er leuk uit, informeel met de houten tafels en stoelen, de (voor dit restaurant zeer uitgebreide) menukaart op een krijtbord geschreven en de vele (lege) wijnflessen die uitgestald staan.","['FOOD', 'AMBIENCE']","['positive', 'positive']"
Er is een indrukwekkende verzameling grand crus uit de Bourgogne en topwijnen uit Bordeaux.,['DRINKS'],['positive']
"Misschien wil de chef een bepaalde sfeer scheppen, hoewel ik me niet kan voorstellen wat dit dan wel moet zijn.",['AMBIENCE'],['negative']
"Waar men in de regel een ginmenu krijgt of toch op zijn minst een mondelinge opsomming van wat beschikbaar is kreeg in van de bediening de keuze tussen ""kruidig"" of ""niet kruidig"".","['DRINKS', 'SERVICE']","['negative', 'negative']"
"Op mijn vraag of ik een lijst kon zien, kreeg ik nogal nors de twee alternatieven herhaald.",['SERVICE'],['negative']
"Nu goed, niet iedereen heeft de taalvaardigheid om een destillaat in uitgebreide termen te omschrijven, dus kreeg ik uiteindelijk iets wat ik ""bijna zelf"" had gekozen uit het handvol (idd, niet meer) beschikbare gins in de gekozen categorie.","['DRINKS', 'SERVICE']","['negative', 'negative']"
"De apero was goed bereid, ook op die van mijn echtgenote was niets aan te merken.",['FOOD'],['positive']
"Een amuse was mss niet slecht geweest (als toevoeging aan de 5 flinters rauwe ham), maar soit.",['FOOD'],['negative']
"Waar we de gewoonte hebben voor onze jongste dochter (11j) twee voorgerechten te bestellen (voor- en hoofdgerecht is teveel, dus verspilling) werd dit hier zonder boe of ba geweigerd.",['SERVICE'],['negative']
"Dus, waarschijnlijk een OK restaurant als je er niet met kinderen heengaat, en je het niet erg vindt dat de bediening zich nogal verwaand gedraagt.","['RESTAURANT', 'SERVICE']","['negative', 'neutral']"
"Wel prijzig, wat de totale waarde nog meer naar beneden haalt.",['RESTAURANT'],['negative']
"Garcon arrogant en degoutant, kan geen kritiek verdragen, en een baas (kok) die niet beweegt als er iets fout loopt.",['SERVICE'],['negative']
Kregen rekening voor grote portie gamba's van €45 terwijl we kleine hadden besteld!!,['SERVICE'],['negative']
Gamba's waren ok maar frieten waren niet te vreten (dik slap en in ou frutuurvet gebakken!!!),['FOOD'],['negative']
"Garcon, volg een cursus elementaire beleefdheid en klantvriendelijkheid ipv arrogantie en onbeleefdheid, maar dit zal door gebrek aan opvoeding zijn!",['SERVICE'],['negative']
Voor ons nooit meer naar dit omgebouwd café tot zogezegd (veel te duur) restaurant.,['RESTAURANT'],['negative']
Ben hier al een paar keer gaan eten en telkens zelfde indruk: eten is wel goed maar zijn prijs niet waard.,['FOOD'],['negative']
Qua wijn hebben ze enkel de duurdere flessen.,['DRINKS'],['negative']
En als je een goedkopere fles bestelt geven ze een onvoorstelbaar denigrerende blik.,['SERVICE'],['negative']
Sympathiek zijn ze zeker niet.,['SERVICE'],['negative']
"Het was leuk om hier iets kleins te eten, de keuken is wel traag maar als je niet gehaast bent is dit wel gezellig.","['RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'negative']"
"Het eten is lekker, smaakvol en vers.",['FOOD'],['positive']
Hun brood is heerlijk en geserveerd als bij gerecht met boter.,['FOOD'],['positive']
"De dagsoep, vegetarisch, is warm, en gemaakt van seizoen groenten.",['FOOD'],['positive']
"Hun spaghetti bolo was correct, goed gekruid en met kaas geserveerd.",['FOOD'],['positive']
Terras is best aangenaam.,['AMBIENCE'],['positive']
"Bediening is een beetje traag, maar vriendelijk.",['SERVICE'],['neutral']
Njam!,['FOOD'],['positive']
Je kunt wel zeven of acht verschillende soorten taart kiezen bij je koffie.,['FOOD'],['positive']
De chocoladetaart was alvast heel lekker.,['FOOD'],['positive']
"veel keuze, lekker en verzorgd, gemakkelijk parking te vinden aan de vrijdagsmarkt.","['LOCATION', 'FOOD']","['positive', 'positive']"
het enige nadeel is dat er geen rolstoelpatienten binnenkunnen aangezien het op het eerste verdiep ligt!,['RESTAURANT'],['negative']
Ruime zaak met eindelijk eens degelijke tafels waar alles op past!,['AMBIENCE'],['positive']
Aanrader voor echte potteroerders ;),['RESTAURANT'],['positive']
Met vrienden een gezellige en erg smakelijke avond beleefd in het Fonduehuis.,"['AMBIENCE', 'FOOD']","['positive', 'positive']"
Mooie all-in-menu's met ruime keuze en bovendien: à volonté.,['FOOD'],['positive']
Verse vis en vlees.,['FOOD'],['positive']
Keurige huiswijn.,['DRINKS'],['positive']
Prima prijs-kwaliteit-verhouding.,['RESTAURANT'],['positive']
Erg vriendelijke bediening.,['SERVICE'],['positive']
Om nog terug te keren!,['RESTAURANT'],['positive']
Veel te duur voor wat het waard is.,['RESTAURANT'],['negative']
"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar.","['RESTAURANT', 'AMBIENCE', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
"Komen zeker terug, houden zo!",['RESTAURANT'],['positive']
Een meerwaarde voor Gent!,['RESTAURANT'],['positive']
"Ribbetjes excellent gekruid, hartige sausjes.",['FOOD'],['positive']
"Een suggestie: serveer ook brood aub (dus niet enkel frites of patat, wat uiteraard ook lekker is)",['FOOD'],['neutral']
"Niemand van het personeel die de moeite doet om ons naar een tafel te begeleiden, wegens te druk personeelsgesprek!",['SERVICE'],['negative']
We kiezen zelf een plaatsje en na 5 min. komt de ober ons vriendelijk vertellen dat de keuken al gesloten is.,['SERVICE'],['neutral']
We hebben echt super lekker gegeten!,['FOOD'],['positive']
Uiteindelijk hebben we voor deze zaak gekozen omdat het er gezellig en proper uitzag.,['AMBIENCE'],['positive']
Hier hebben we geen spijt van gehad.,['RESTAURANT'],['positive']
"Hierop hebben we niet te lang moeten wachten, vlotte bediening.",['SERVICE'],['positive']
"Vervolgens ribbetjes met honing, deze hebben ook niet lang op zich laten wachten.",['SERVICE'],['positive']
"De ribbetjes à volonté waren super lekker, krokant en niet aangebrand.",['FOOD'],['positive']
Alles was prima in orde en dit voor een goede prijs.,['FOOD'],['positive']
Wij gaan zeker en vast terug,['RESTAURANT'],['positive']
De service is er vlot en goed en de ribbetjes zijn er heel lekker en niet zo vet als in eerder vermelde zaak.,"['SERVICE', 'FOOD']","['positive', 'positive']"
We zijn hier al meerdere malen geweest en de kwaliteit is altijd dezelfde iets wat ergens anders wel eens durft tegenvallen.,['RESTAURANT'],['positive']
"M.i. een aanrader, toch voor de chateaubriand bouquetière: meestal heerlijk vlees en overdaad inzake hoeveelheid, de groenten zwemmen in de boter maar smelten in je mond.","['RESTAURANT', 'FOOD']","['positive', 'positive']"
Jammer dat de wijnen recentelijk nog eens 10-15% opgeslagen zijn (een modale 2010 châteauneuf du pape kost er nu 90 euro).,['DRINKS'],['negative']
"Het is er vaak druk en eerder rumoerig, vraag een plaatsje aan de guide michelins (max. 3 p.) of in de achterste zaal.",['AMBIENCE'],['negative']
De bar/lounge met rokers-annex is gezellig en slaagt er elke avond in mensen te overtuigen om tevblijven plakken.,['AMBIENCE'],['positive']
"Geen top-restaurant maar toch een aanrader, zeker voor de oervlaamse bon-vivant met grotere honger.",['RESTAURANT'],['neutral']
Wij blijven er regelmatig met plezier teruggaan.,['RESTAURANT'],['positive']
We waren hier reeds verscheidene malen geweest en wisten dat de kwaliteit van de steaks top is.,['FOOD'],['positive']
"Bij de reservatie hadden we gevraagd om in de veranda te kunnen zitten, dit was echter niet genoteerd.",['SERVICE'],['negative']
"Al heel vlug kregen we een hapje (plakje ""Gentse Kop"") en werd onze bestelling opgenomen door een vriendelijke dame.",['SERVICE'],['positive']
Na een tiental minuutjes kwamen de wijn en het water op tafel.,['SERVICE'],['neutral']
Niet veel later werd ook ons voorgerechtje geserveerd.,['SERVICE'],['positive']
En toen ging de tijd heel langzaam.,['SERVICE'],['negative']
"De tafel werd afgeruimd en het wachten op ons hoofdgerecht (filet puur: de ene bleu gebakken, de andere saignant) kon beginnen.",['SERVICE'],['negative']
Ik vond dat we nog redelijk geduldig waren want pas na 1u30 wachten vroegen we of ons eten nog dezelfde avond zouden krijgen.,['SERVICE'],['negative']
"Als antwoord kregen we: ""als ik eerlijk mag zijn, ik weet het echt niet"".",['SERVICE'],['negative']
Toen we uiteindelijk om 21u45 (na 2u15 wachten) onze steak kregen was de steak (die bleu gebakken moest zijn) eigenlijk koud.,"['SERVICE', 'FOOD']","['negative', 'negative']"
Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.,"['SERVICE', 'FOOD']","['positive', 'positive']"
We hadden de chef reeds de hele avond klanten zien verwelkomen en praatjes zien slaan dus wilden we eigenlijk wel eens weten wat er aan de hand was (lange wachttijden).,['SERVICE'],['negative']
Ze heeft ons gezegd dat ze het hem gevraagd had maar blijkbaar heeft hij zich niet de moeite getroost om tot bij ons te komen en enige uitleg te verschaffen.,['SERVICE'],['negative']
Blijkbaar moet je op zijn minst BV zijn om met de chef te kunnen praten.,['SERVICE'],['negative']
"Conclusie: kwaliteit was top maar zaakvoerder verlaagt zich niet om met gewone klanten te praten, hij laat liever de problemen oplossen door zijn personeel in plaats van zelf orde op zaken te stellen.","['SERVICE', 'FOOD']","['negative', 'positive']"
Heel zielig,['SERVICE'],['negative']
Tof-Gezellig-Lekker!,['RESTAURANT'],['positive']
Zeker de kreeft met de zes verschillende sausjes eens bestellen!,['FOOD'],['positive']
Uniek kader!!,['AMBIENCE'],['positive']
De meest uitgelezen zondagsbrunch die ik al heb ervaren.,['FOOD'],['positive']
"Een schitterend kader met uitzicht op de graslei (inderdaad, Coeur d'Artichaut is niet langer in Onderbergen gevestigd, maar op de Korenlei!).",['AMBIENCE'],['positive']
"Het personeel is jong, spontaan, vriendelijk, en tegelijk voornaam.",['SERVICE'],['positive']
"Alles begint met een glaasje uitgelezen Prosecco, en daarna begint het eigenlijke buffet: soep, koude voorgerechten, waarme voorgerechten, een speciaal stoofpotje van de chef (dit keer was het buikspek met trompettes de la mort), kaasschotel, zoete broodjes, dessert, een een chocoladefontein.",['DRINKS'],['positive']
Absoluut een aanrader!,['RESTAURANT'],['positive']
Het minder goede hoteleten als brunch,['FOOD'],['negative']
Mijn echtgenote was er heel de namiddag slecht van en zelf ook wee gevoel in de maag,['FOOD'],['negative']
35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch,['FOOD'],['negative']
Enig pluspunt: vriendelljke bediening,['SERVICE'],['positive']
Een piepklein authentiek Italiaans restaurant vlakbij de oude markt.,['AMBIENCE'],['neutral']
"Er is een ruime keuze aan pizza's, zowel vegetarisch, vlees als vis.",['FOOD'],['positive']
"Probeer de pizza 'whisky', een aanrader!",['FOOD'],['positive']
"Gezellig restaurant, plaatsen op kleine 3 verdiepingen met voldoende plaats.",['AMBIENCE'],['positive']
"Snelle bediening, lekkere pizza's normale prijzen.","['SERVICE', 'FOOD']","['neutral', 'positive']"
"Opmerkelijk is het aantal soorten pizza's, nooit elders gezien",['FOOD'],['positive']
"De enige zaak in Leuven met écht echt, met versgemaakte sorbets waarin ook effectief fruit inzit (en geen smaakstoffen+suiker), enorm grote bollen en supervriendelijke enthousiaste bediening!","['SERVICE', 'FOOD']","['positive', 'positive']"
Overheerlijk ijs in centrum Leuven.,['FOOD'],['positive']
ladeuzeplein biedt je mooie zitbanken waar je van dit heerlijk ijs kunt genieten.,['FOOD'],['positive']
de bolletjes ijs worden gul uitgedeeld!,['FOOD'],['positive']
De porties zijn voor een brasserie vrij klein.,['FOOD'],['negative']
"Het is lekker, maar er is bijvoorbeeld amper brood bij een omelet met spek.",['FOOD'],['negative']
2 Kleine afgebakken broodjes en een mini omeletje zijn eigenlijk een teleurstelling.,['FOOD'],['negative']
De gerechten waren wel lekker.,['FOOD'],['positive']
"Aangezien het een leffe cafe is verwachtte ik een uitgebreid assortiment aan bieren, maar dit was niet het geval.",['DRINKS'],['negative']
"Samengevat, leuk, gezellig maar geen top.",['RESTAURANT'],['neutral']
Het eten was niet lekker en de bediening was niet erg vriendelijk.,"['SERVICE', 'FOOD']","['negative', 'negative']"
De keuken is eerder Belgisch-Frans (allerlei steakbereidingen) maar wel met uitstekende ingrediënten (super mals vlees).,['FOOD'],['positive']
De bediening is zeer vriendelijk en snel.,['SERVICE'],['positive']
"Vooral het gegrilde vlees (cote à l'os, chateaubriand,...) draagt onze voorkeur weg.",['FOOD'],['neutral']
"het intérieur is niet hip, maar degelijk.",['AMBIENCE'],['neutral']
"De gerechten zijn ook vrij klassiek, maar lekker.",['FOOD'],['negative']
Het restaurant is klassiek ingericht en dat straalt een charme uit.,['AMBIENCE'],['positive']
"Wij hebben genoten van de maandsuggestie ""filet pure met asperges""; klassiek bereid met respect voor de groente.",['FOOD'],['neutral']
Bovendien weten wij de attente service van het zaalpersoneel bijzonder te waarderen.,['SERVICE'],['positive']
Een adresje in Leuven waar we blindelings opnieuw naar toe gaan.,['RESTAURANT'],['positive']
"Mijn favoriet is de Emanuelle met bananen, banenenlikeur en warme chocoladesaus.",['FOOD'],['positive']
"Ook de Na-aper met vanille, chocomousse, banaan en advokaat is zeer lekker.",['FOOD'],['positive']
De bediening is vlot en vriendelijk en er heerst vaak een gezellige drukte.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
Prijzen zijn goed.,['RESTAURANT'],['positive']
"Dit restaurant bevindt zich aan de Markt (het grote plein), wij wilden hier niet eten omdat we er al vanuit gingen dat de kwaliteit niet al te best zou zijn, het is hier heel toeristisch.",['LOCATION'],['neutral']
"Na enige tijd wandelen door de straten rondom het plein zagen we een gezellig tentje en besloten naar binnen te gaan, het bleek de achteringang te zijn.",['AMBIENCE'],['positive']
"De prijzen zijn echt heel hoog, voor 4 dunne sneetjes verbrand stokbrood met knoflook betaal je €5,50, en tot onze grote teleurstelling kwam de pizza à +/- €13,50 uit de diepvries!","['RESTAURANT', 'FOOD']","['negative', 'negative']"
"Ook de bediening laat te wensen over, er kan geen glimlachje vanaf.",['SERVICE'],['negative']
Geef je geld ergens anders uit!,['RESTAURANT'],['negative']
"LET OP: Als de ober je vraagt of je stokbrood met kruidenboter wilt hebben, dit kost €5,5- euro voor een bordje met 3 zielige stukjes stokbrood per persoon dus niet eens een mandje voor meer personen!",['FOOD'],['negative']
"De friet die je apart moet bestellen kosten €,- voor een hele kleine portie en het sausje van €3,- is veel te waterig.",['FOOD'],['negative']
"Drankjes zijn abnormaal duur, €6,- voor een cola en €9,50 voor een Belgisch biertje!",['DRINKS'],['negative']
En dan durven ze als je nog even aan het natafelen bent ook nog te vragen om je tafel af te staan omdat er een groep van 10 man je tafeltje nodig heeft.,['SERVICE'],['negative']
"Als je achteraf de ober aanspreekt over de prijs dan is hij hier bekend mee maar ligt het aan de locatie, maar ondertussen wel zonder uitleg bordjes stokbrood verkopen voor €5,5",['FOOD'],['negative']
"Deze ondernemer heeft duidelijk geen zin om klanten te bewegen om de volgende dag terug te komen, nee elke klant die ze een poot kunnen uitdraaien is er is weer kassa en morgen lopen er weer honderden toeristen in deze val!",['RESTAURANT'],['negative']
"ZEER SLECHTE ERVARING slechte wijn wordt verkocht als huiswijn voor 18,50€/1/2 liter men durft echter de lege fles niet laten zien omdat er op grote schaal bedrog wordt gepleegd met merk en kwaliteit frites maar half afgebakken, saus koud en op elk gerecht hetzelfde personeel is beschaamd voor de manier waarop ze het clienteel moeten bedriegen ZEKER GEEN AANRADER","['DRINKS', 'RESTAURANT', 'SERVICE', 'FOOD']","['negative', 'negative', 'negative', 'negative']"
".. buiten in de zon op het terras aan de Eiermarkt, een leuk pleintje grenzend aan de Markt.",['LOCATION'],['positive']
"Dit bleek betrekking te hebben op de lunch, maar we konden deze gerust bestellen, (het was over zessen in de avond) de porties waren alleen wat kleiner volgens de ober.","['SERVICE', 'FOOD']","['neutral', 'positive']"
"Nee dat hadden we niet, we zaten gezellig, leuke locatie, mensen kijken, prachtig weer!","['LOCATION', 'AMBIENCE']","['positive', 'positive']"
"Na een dik half uurtje kwam mijn vissoep en die was voortreffelijk, mocht alleen wel wat warmer zijn.","['SERVICE', 'FOOD']","['positive', 'neutral']"
Ook de escargots van mijn partner waren heerlijk.,['FOOD'],['positive']
"Daarna de mosselen, voor mij in witte wijn en voor mijn man met knoflook, 't Smaakte prima, mosselen wat aan de kleine kant.",['FOOD'],['negative']
De ober was correct en vriendelijk.,['SERVICE'],['positive']
"Niet goedkoop, maar dat verwachtte we ook niet, ik vond Brugge over het algemeen genomen best prijzig, niet alleen Cafe Belfort.",['RESTAURANT'],['neutral']
Bar en bar slechte tent.,['RESTAURANT'],['negative']
Ik zou het iedereen afraden!,['RESTAURANT'],['negative']
"Ik zit er nu en we werden net gewoon uitgelachen door de ober omdat we ""maar 2 thee"" hadden besteld.",['SERVICE'],['negative']
Geen fooi en wij komen hier nooit meer!,['RESTAURANT'],['negative']
Zelfingenomen eikels!,['SERVICE'],['negative']
"Het eten (3 gangen) werden op 40 minuten gebracht, voorgerecht was nog eetbaar, maar de waterzooi was meer bot dan kip en zag er verschrikkelijk wansmakelijk uit, het stoofvlees was ongelofelijk droog.","['SERVICE', 'FOOD']","['negative', 'negative']"
Echt géén aanrader...,['RESTAURANT'],['negative']
"Lachwekkende vertoning, een ander schreef hier al over dat het net Fawlty Towers is.",['RESTAURANT'],['negative']
"We hadden een menu van 17 euro genomen, vooraf paté wat wel smaakte.",['FOOD'],['neutral']
"Dat leek wel een kinderportie, 5 blokjes vlees en een paar frietjes.",['FOOD'],['negative']
Biertje bij het eten waar ze 8 euro voor vroegen.,['DRINKS'],['negative']
Ze probeerde nog van alles aan te smeren tijdens de maaltijd.,['SERVICE'],['negative']
We hadden beter naar het frietkot kunnen gaan.,['RESTAURANT'],['negative']
Wat een zeldzame ballentent.,['RESTAURANT'],['negative']
Zag er van de buitenkant leuk uit.,['AMBIENCE'],['positive']
"Was niet verkeerd, smaak was redelijk tot goed.",['FOOD'],['neutral']
"Maar kennelijk viel de klandizie tegen, want halverwege onze maaltijd begon men om 21.00 uur de lege tafeltjes op te ruimen en te verplaatsen naar de 'nachtstand '.",['SERVICE'],['negative']
"Bediening was chagrijnig, er kon geen lachje vanaf.",['SERVICE'],['negative']
"Kortom, geen aanrader.",['RESTAURANT'],['negative']
"In een Fawlty Towers tafereel kreeg de vrouwelijke Basyl in ons bijzijn de mantel uitgeveegd van de vrouwelijke John Cleese, de uitbaatster.",['AMBIENCE'],['negative']
Het arme wicht had per ongeluk de mosselen van onze buren aan ons geserveerd.,['SERVICE'],['neutral']
Plotseling werd de kom met mosselen door de vrouwelijke John Cleese onder mijn neus vandaan gerukt.,['SERVICE'],['negative']
Mijn opmerking dat ik al had gegeten van de mosselen werd met een chagrijnige sneer beantwoord dat deze maaltijd in de vuilnisbak zou worden gedeponeerd.,['SERVICE'],['negative']
enkele seconden later kwam ze doodleuk met een stalen gezicht dezelfde schaal opdienen bij onze buren.,['SERVICE'],['negative']
"Hilarisch voor in een comedy, de werkelijkheid is om te huilen, zo amateuristisch.",['RESTAURANT'],['negative']
Wegblijven bij deze ballentent is mijn enige advies.,['RESTAURANT'],['negative']
Personeel niet vriendelijk.,['SERVICE'],['negative']
De kaart vermeld geen non-alcoholische dranken.,['DRINKS'],['negative']
"Als je er naar vraagt, serveren ze enkel water per 0,5l (waarvan je dan de prijs nog niet weet).",['DRINKS'],['negative']
Eten was van zeer slechte kwaliteit.,['FOOD'],['negative']
Wijn was niet te drinken.,['DRINKS'],['negative']
Wat een vriendelijke bediening.,['SERVICE'],['positive']
"Menu genomen met diverse kleine voorgerechtjes, geweldig lekker.",['FOOD'],['positive']
"Daarna visgerechten, ook echt goed.",['FOOD'],['positive']
Absoluut een aanrader.,['RESTAURANT'],['positive']
Ons etentje bij The Olive Tree was een zeer aangename verrassing.,['RESTAURANT'],['positive']
"Het eten is er puur Grieks, de bediening ontzettend vriendelijk en attent.","['SERVICE', 'FOOD']","['neutral', 'positive']"
Wij kunnen dit restaurant zowel aan de locals als aan de toeristen aanraden.,['RESTAURANT'],['positive']
Heel vriendelijk onthaal door de patron en kersverse gerechten met eerlijke wijnen.,"['DRINKS', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
Dolmades en een nooit geziene kwaliteit van de Moussaka;,['FOOD'],['positive']
"Mooie porties in een zeer gezellig kader, vlak aan de markt.","['LOCATION', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
Een aarader in hartje Brugge,['RESTAURANT'],['positive']
"zeer vriendelijke uitbater, ik heb er lekkere gegrilde inktvis gegeten, door zijn ligging nogal duur en vooral op toeristen gericht, maar toch geen slechte ervaring!","['LOCATION', 'RESTAURANT', 'SERVICE', 'FOOD']","['neutral', 'negative', 'positive', 'positive']"
Zowel de kaart als de suggesties brengen je op een hoogte waar elke fijnproever van droomt.,['FOOD'],['positive']
"De betere Wijn, gin en whisky zijn hier geen onbekende en de desserts zijn voor duimen en vingers op te eten en...","['DRINKS', 'FOOD']","['positive', 'positive']"
Witte sangria aan gunstig prijsje en heerlijke salade met crème brulee van geitenkaas!,"['DRINKS', 'FOOD']","['positive', 'positive']"
Grappige en vriendelijke ober.,['SERVICE'],['positive']
Ongelooflijk lekkere gerechten aan een ongelofelijke prijs!,['FOOD'],['positive']
De gastvrouw is een prima kokkin en Tom is attent en vriendelijk!,"['SERVICE', 'FOOD']","['positive', 'positive']"
Eén van de betere adressen in Brugge!,['RESTAURANT'],['positive']
Zeker een goed restaurant.,['RESTAURANT'],['positive']
"Hierbij kregen wij ook nog dusdanig veel amuses, dat het makkelijk als viergangen had doorgekund.",['FOOD'],['positive']
"Alles perfect op smaak, leuke en verrassende gerechten.",['FOOD'],['positive']
"Het toetje was wat aan de karige kant, maar de smaak was top.",['FOOD'],['positive']
De bediening vond ik vrij informeel voor de setting.,['SERVICE'],['neutral']
Er werd bij elk gerecht duidelijk uitgelegd wat het was en waar het vandaan kwam.,['SERVICE'],['positive']
"Nét niet sterrenwaardig, maar zeker een aanrader!",['RESTAURANT'],['positive']
"Wat een topkok, wat een heerlijke amuses",['FOOD'],['positive']
Culinair een 10,['FOOD'],['positive']
Wanneer komt die ster (doe die drie van Karmeliet maar),['RESTAURANT'],['positive']
Vriendelijke bediening,['SERVICE'],['positive']
Mooie wijnen,['DRINKS'],['positive']
Je wordt er verwend vanaf het eerste hapje tot aan de verschillende lekkernijen bij de koffie.,['RESTAURANT'],['positive']
Alles wordt zeer origineel gebracht en de smaken zijn top!,['FOOD'],['positive']
Aangezien het mijn verjaardag was kreeg ik een speciaal bordje met een lekkere afsluiter.,['FOOD'],['positive']
Wij hebben hier heerlijk gegeten!,['FOOD'],['positive']
Lekkere wijn en hele vriendelijke bediening.,"['DRINKS', 'SERVICE']","['positive', 'positive']"
"Leuke muziek, kortom een hele goede keuze.","['RESTAURANT', 'AMBIENCE']","['positive', 'positive']"
Wel reserveren want het is erg klein!,['AMBIENCE'],['negative']
her restaurant heeft een beperkte kaart maar alle gerechten zijn copieus en lekker.,['FOOD'],['positive']
"de gastvrouw, tevens Brugse gids, maakt het verschil.",['SERVICE'],['positive']
"Wat een romantisch etentje met een Grouponbon moest worden, werd een regelrechte flop.",['RESTAURANT'],['negative']
Wij hebben nog nooit zo slecht gegeten!,['FOOD'],['negative']
"1 uur wachten op een bruchetta, die een droog stukje brood was met wat platgebakken champignons erbij!","['SERVICE', 'FOOD']","['negative', 'negative']"
Hoofdgerecht was pasta met diepvrieszeevruchtenmix en nul komma nul smaak!,['FOOD'],['negative']
Echt geen restaurant waardig!!!!,['RESTAURANT'],['negative']
De enige garnituur was wat ongewassen peterselie die het gerecht volledig naar de knoppen hielp.,['FOOD'],['negative']
"Deze was (uit een potje), op een bord gesmeten met diepvries rode vruchten!!",['FOOD'],['negative']
Geef hier jullie geld niet aan!!!!,['RESTAURANT'],['negative']
Slechter dan deze kan niet!!,['RESTAURANT'],['negative']
UITSTEKEND!!,['RESTAURANT'],['positive']
Het kader is heel typisch Italiaans.,['AMBIENCE'],['neutral']
Super bediening & eten heel heel lekker!,"['SERVICE', 'FOOD']","['positive', 'positive']"
Is het enige Italiaans rest waar we komen...,['RESTAURANT'],['neutral']
Vriendelijke gastvrouw en no nonsense bediening.,['SERVICE'],['neutral']
De pizza en de pasta zijn lekker zonder meer.,['FOOD'],['neutral']
Pijs kwaliteit zeker ok,['RESTAURANT'],['positive']
Dit restaurant ademt gezelligheid uit.,['AMBIENCE'],['positive']
Het eten was lekker.....mijn zoon zou een 5 sterren hebben gegeven....indien hij dit kon doen.,['FOOD'],['positive']
"Top, we gaan zeker terug!",['RESTAURANT'],['positive']
"Heel lekker salaatje met mooie verse saladesoorten, niet die die je dikwijls geserveerd krijgt, recht uit de zak!",['FOOD'],['positive']
"Slaatje afgewerkt met lekkere dressing, gebakken spekjes en goede feta.",['FOOD'],['positive']
Als hoofdgerecht een stukje gebakken zalm met krieltjes en verse groentjes!,['FOOD'],['positive']
Vooral dit laatste kunnen we appreciëren.,['FOOD'],['positive']
Dit komt in véél te weinig zaken voor en waardeert je gerecht echt op!,['FOOD'],['positive']
"Alles heel lekker, en zoals het een daglunch betaamt, in een uurtje geserveerd.","['SERVICE', 'FOOD']","['positive', 'neutral']"
De vriendeljke bediening mogen we zeker ook niet na laten te vermelden.,['SERVICE'],['positive']
Wel iets om terug te gaan en een van hun menuutjes of à la carte uit te proberen.,['RESTAURANT'],['positive']
"Geen spijt van gehad, het driegangen Marktmenu van €35,- was heerlijk.",['FOOD'],['positive']
Wij hebben heerlijk in dit restaurant gegeten.,['FOOD'],['positive']
"Het menu van €35,- was erg goed.",['FOOD'],['positive']
De smaken van de gerechten kwamen goed tot hun recht.,['FOOD'],['neutral']
De sfeer in dit prachtige gebouw is ongedwongen en plezierig.,['AMBIENCE'],['positive']
Wij kunnen dit restaurant in Brugge zeker aanbevelen.,['RESTAURANT'],['positive']
"Erg vlotte bediening, toffe sfeer en daarenboven zeer lekkere ribbetjes.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
Prijs/kwaliteit dik in orde.,['RESTAURANT'],['positive']
Enig minpuntje: moeilijk parking te vinden in de buurt,['LOCATION'],['negative']
Vriendelijke ontvangst en heel vlotte bediening achteraf.,['SERVICE'],['positive']
De kwaliteit van de schotels is heel goed (wel niet de ribs genomen) en de porties zijn enorm.,['FOOD'],['positive']
